"","length","gc"
"ENSG00000145494",887,0.547914317925592
"ENSG00000145495",11344,0.397390691114245
"ENSG00000145506",2912,0.672733516483516
"ENSG00000145536",5863,0.520723179259765
"ENSG00000145545",7631,0.429563622067881
"ENSG00000145555",13982,0.448934344156773
"ENSG00000145569",7040,0.401420454545455
"ENSG00000145592",8040,0.419278606965174
"ENSG00000145604",3837,0.416731821735731
"ENSG00000145623",7174,0.44494006133259
"ENSG00000145626",8489,0.439509954058193
"ENSG00000145632",4647,0.419195179685819
"ENSG00000145642",1314,0.477168949771689
"ENSG00000145649",896,0.427455357142857
"ENSG00000145675",10731,0.393253191687634
"ENSG00000145681",6198,0.360116166505324
"ENSG00000145685",7977,0.451046759433371
"ENSG00000145687",11284,0.410226869904289
"ENSG00000145692",3487,0.435904789217092
"ENSG00000145700",6526,0.396567575850444
"ENSG00000145703",7868,0.41687849517031
"ENSG00000145708",2468,0.457860615883306
"ENSG00000145715",5237,0.435554706893259
"ENSG00000145721",3996,0.370870870870871
"ENSG00000145723",4169,0.350683617174382
"ENSG00000145725",17270,0.371974522292994
"ENSG00000145730",8846,0.440764187203256
"ENSG00000145734",12400,0.386693548387097
"ENSG00000145736",8676,0.423582295988935
"ENSG00000145740",5481,0.382594417077176
"ENSG00000145741",2467,0.410620186461289
"ENSG00000145743",8125,0.425846153846154
"ENSG00000145757",2926,0.384142173615858
"ENSG00000145777",4263,0.436077879427633
"ENSG00000145779",8506,0.412414766047496
"ENSG00000145780",5697,0.389678778304371
"ENSG00000145781",2439,0.416154161541615
"ENSG00000145782",8867,0.378256456524191
"ENSG00000145794",9042,0.429108604291086
"ENSG00000145808",5392,0.457529673590504
"ENSG00000145817",3698,0.390210924824229
"ENSG00000145819",17158,0.462291642382562
"ENSG00000145824",1975,0.552911392405063
"ENSG00000145832",8371,0.497909449289213
"ENSG00000145833",9205,0.37392721347094
"ENSG00000145860",4614,0.46987429562202
"ENSG00000145861",2411,0.464122770634591
"ENSG00000145864",10002,0.414417116576685
"ENSG00000145868",8722,0.406902086677368
"ENSG00000145882",6039,0.499751614505713
"ENSG00000145901",5793,0.483169342309684
"ENSG00000145907",12406,0.395534418829599
"ENSG00000145908",4411,0.376558603491272
"ENSG00000145911",5985,0.611194653299916
"ENSG00000145912",1434,0.539748953974895
"ENSG00000145916",7704,0.53141225337487
"ENSG00000145919",2386,0.486169321039396
"ENSG00000145920",7020,0.586039886039886
"ENSG00000145934",11042,0.515486324941134
"ENSG00000145936",6036,0.500828363154407
"ENSG00000145945",1948,0.586242299794661
"ENSG00000145949",6015,0.412967581047382
"ENSG00000145979",8300,0.47566265060241
"ENSG00000145982",4838,0.529557668458041
"ENSG00000145990",10686,0.469118472768108
"ENSG00000145996",4602,0.415036940460669
"ENSG00000146001",3197,0.49577729121051
"ENSG00000146005",4532,0.550529567519859
"ENSG00000146007",1709,0.462258630778233
"ENSG00000146013",1988,0.548289738430584
"ENSG00000146021",11853,0.432633088669535
"ENSG00000146038",5004,0.411670663469225
"ENSG00000146054",7338,0.565004088307441
"ENSG00000146063",12811,0.521583014596831
"ENSG00000146066",654,0.553516819571865
"ENSG00000146067",5825,0.504034334763949
"ENSG00000146070",2059,0.471588149587178
"ENSG00000146072",3595,0.492072322670375
"ENSG00000146083",5627,0.587702150346543
"ENSG00000146085",3811,0.372605615324062
"ENSG00000146090",3015,0.585737976782753
"ENSG00000146094",4823,0.607505701845324
"ENSG00000146109",2943,0.464831804281346
"ENSG00000146112",4599,0.550119591215482
"ENSG00000146122",12955,0.528598996526438
"ENSG00000146143",5652,0.386942675159236
"ENSG00000146147",7293,0.41875771287536
"ENSG00000146151",4800,0.358333333333333
"ENSG00000146166",5829,0.345170698232973
"ENSG00000146192",10166,0.550757426716506
"ENSG00000146197",7819,0.518736411305794
"ENSG00000146205",5695,0.611589113257243
"ENSG00000146215",2453,0.549531186302487
"ENSG00000146216",10231,0.621737855537093
"ENSG00000146221",3086,0.533700583279326
"ENSG00000146223",7811,0.462040711816669
"ENSG00000146232",2581,0.584269662921348
"ENSG00000146233",3111,0.378334940533591
"ENSG00000146242",3481,0.524274633725941
"ENSG00000146243",7463,0.367948546161061
"ENSG00000146247",14718,0.366625900258187
"ENSG00000146250",2444,0.428805237315876
"ENSG00000146263",21793,0.365392557243151
"ENSG00000146267",11682,0.434001027221366
"ENSG00000146276",3775,0.449801324503311
"ENSG00000146278",2992,0.471590909090909
"ENSG00000146281",4703,0.399319583244737
"ENSG00000146282",2969,0.398113843044796
"ENSG00000146350",6912,0.366174768518518
"ENSG00000146352",11219,0.364560121222925
"ENSG00000146373",12779,0.362391423429063
"ENSG00000146374",4957,0.409723623159169
"ENSG00000146376",4592,0.408754355400697
"ENSG00000146386",1137,0.396657871591909
"ENSG00000146409",2844,0.377637130801688
"ENSG00000146410",2450,0.428571428571429
"ENSG00000146411",5572,0.409906676238335
"ENSG00000146414",17696,0.346123417721519
"ENSG00000146416",8431,0.417981259637054
"ENSG00000146425",2953,0.526583135794108
"ENSG00000146426",11532,0.468088796392647
"ENSG00000146433",5390,0.434879406307978
"ENSG00000146457",6413,0.419616404179011
"ENSG00000146463",7905,0.411891208096142
"ENSG00000146476",2819,0.405108194395176
"ENSG00000146477",3234,0.477427334570192
"ENSG00000146530",6712,0.358909415971395
"ENSG00000146535",6111,0.496318114874816
"ENSG00000146540",4961,0.623866156016932
"ENSG00000146555",12258,0.571381954641867
"ENSG00000146556",2958,0.606490872210953
"ENSG00000146574",7316,0.458173865500273
"ENSG00000146576",2724,0.607562408223201
"ENSG00000146587",6959,0.393591033194424
"ENSG00000146592",11681,0.426162143652085
"ENSG00000146648",12525,0.475289421157685
"ENSG00000146670",3901,0.538579851320174
"ENSG00000146674",4571,0.503390942900897
"ENSG00000146676",9232,0.414103119584055
"ENSG00000146700",2821,0.511520737327189
"ENSG00000146701",3641,0.527876956879978
"ENSG00000146707",1861,0.509940891993552
"ENSG00000146729",5651,0.435321182091665
"ENSG00000146731",3846,0.407436297451898
"ENSG00000146733",2762,0.471759594496741
"ENSG00000146757",3513,0.344719612866496
"ENSG00000146776",8295,0.46871609403255
"ENSG00000146802",7831,0.388073043034095
"ENSG00000146826",3263,0.612319950965369
"ENSG00000146828",8901,0.58510279743849
"ENSG00000146830",6917,0.594911088622235
"ENSG00000146833",4891,0.440809650378246
"ENSG00000146834",3212,0.61145703611457
"ENSG00000146842",4669,0.398372242450203
"ENSG00000146856",7307,0.374435472834268
"ENSG00000146858",1766,0.578708946772367
"ENSG00000146859",2313,0.522265456117596
"ENSG00000146872",8563,0.441784421347658
"ENSG00000146904",4697,0.519693421332766
"ENSG00000146909",7793,0.477094828692416
"ENSG00000146918",7105,0.440253342716397
"ENSG00000146938",7439,0.394811130528297
"ENSG00000146950",8218,0.570333414456072
"ENSG00000146955",2706,0.502217294900222
"ENSG00000146963",6316,0.427644078530716
"ENSG00000146966",5175,0.468599033816425
"ENSG00000147003",1783,0.449803701626472
"ENSG00000147010",5777,0.484680630084819
"ENSG00000147027",4040,0.454950495049505
"ENSG00000147036",10298,0.397941347834531
"ENSG00000147041",4820,0.426141078838174
"ENSG00000147044",19939,0.375294648678469
"ENSG00000147050",7316,0.425095680699836
"ENSG00000147059",2889,0.503980616130149
"ENSG00000147065",5987,0.469517287456155
"ENSG00000147082",5412,0.450665188470067
"ENSG00000147099",22888,0.403530234183852
"ENSG00000147100",4292,0.529123951537745
"ENSG00000147117",2516,0.435214626391097
"ENSG00000147118",3598,0.410227904391329
"ENSG00000147119",2396,0.619782971619366
"ENSG00000147121",3685,0.440976933514247
"ENSG00000147123",1418,0.532440056417489
"ENSG00000147124",4784,0.417433110367893
"ENSG00000147130",6916,0.545691150954309
"ENSG00000147133",10860,0.466206261510129
"ENSG00000147140",5292,0.472789115646258
"ENSG00000147144",5318,0.605678826626551
"ENSG00000147145",3113,0.378734339865082
"ENSG00000147155",1768,0.539027149321267
"ENSG00000147162",9786,0.417841814837523
"ENSG00000147164",2595,0.430828516377649
"ENSG00000147166",2185,0.480549199084668
"ENSG00000147174",3621,0.465617232808616
"ENSG00000147180",5004,0.382693844924061
"ENSG00000147202",9550,0.395602094240838
"ENSG00000147224",2623,0.461685093404499
"ENSG00000147231",4850,0.392783505154639
"ENSG00000147234",9158,0.542694911552741
"ENSG00000147246",4842,0.409954564229657
"ENSG00000147251",6721,0.401279571492337
"ENSG00000147255",7573,0.363528324310049
"ENSG00000147256",3071,0.499837186584175
"ENSG00000147257",2870,0.45993031358885
"ENSG00000147274",5882,0.446956817409045
"ENSG00000147316",9775,0.410127877237852
"ENSG00000147324",6868,0.510629004076878
"ENSG00000147364",11438,0.419478929882847
"ENSG00000147381",3081,0.55014605647517
"ENSG00000147383",1996,0.506012024048096
"ENSG00000147394",4812,0.522859517871987
"ENSG00000147400",1887,0.474297827239004
"ENSG00000147403",4825,0.544455958549223
"ENSG00000147408",6580,0.449088145896657
"ENSG00000147416",7797,0.409901244068231
"ENSG00000147419",4410,0.468480725623583
"ENSG00000147421",6633,0.465551032715212
"ENSG00000147437",1764,0.40702947845805
"ENSG00000147439",5080,0.460629921259842
"ENSG00000147454",7996,0.482616308154077
"ENSG00000147457",4698,0.523414218816518
"ENSG00000147459",15989,0.442053912064544
"ENSG00000147465",4443,0.518568534773801
"ENSG00000147471",3427,0.425736796031514
"ENSG00000147475",8736,0.43853021978022
"ENSG00000147481",10600,0.389811320754717
"ENSG00000147485",5239,0.38423363237259
"ENSG00000147509",3205,0.512948517940718
"ENSG00000147526",12577,0.447324481195834
"ENSG00000147533",2474,0.453112368633791
"ENSG00000147535",4102,0.470502194051682
"ENSG00000147536",5447,0.489076555902332
"ENSG00000147548",15245,0.397310593637258
"ENSG00000147573",3079,0.452419616758688
"ENSG00000147576",3378,0.494079336885731
"ENSG00000147586",1817,0.440286186020914
"ENSG00000147592",1932,0.406832298136646
"ENSG00000147596",2368,0.516891891891892
"ENSG00000147601",8832,0.397531702898551
"ENSG00000147604",2700,0.598148148148148
"ENSG00000147606",6257,0.355122263065367
"ENSG00000147613",2897,0.387642388677943
"ENSG00000147642",7029,0.402190923317684
"ENSG00000147647",3813,0.450301599790191
"ENSG00000147649",7876,0.41810563737938
"ENSG00000147650",9777,0.388258156898844
"ENSG00000147654",3681,0.389296386851399
"ENSG00000147655",4355,0.47646383467279
"ENSG00000147669",1673,0.338314405260012
"ENSG00000147676",3438,0.424374636416521
"ENSG00000147677",6434,0.392757227230339
"ENSG00000147679",5244,0.369565217391304
"ENSG00000147684",4106,0.455918168533853
"ENSG00000147687",4778,0.439514441188782
"ENSG00000147724",14064,0.468145620022753
"ENSG00000147789",10296,0.506895881895882
"ENSG00000147799",4888,0.559124386252046
"ENSG00000147804",4982,0.633681252509033
"ENSG00000147813",2837,0.671131476912231
"ENSG00000147852",9389,0.427734583022686
"ENSG00000147853",4395,0.503299203640501
"ENSG00000147854",9919,0.390462748260913
"ENSG00000147862",12765,0.378300039169604
"ENSG00000147869",1231,0.484159220146223
"ENSG00000147872",5011,0.491119537018559
"ENSG00000147874",7719,0.42725741676383
"ENSG00000147883",4000,0.4165
"ENSG00000147889",4329,0.402171402171402
"ENSG00000147894",7015,0.378047042052744
"ENSG00000147905",3992,0.403056112224449
"ENSG00000147912",6028,0.453384207033842
"ENSG00000147955",2196,0.587431693989071
"ENSG00000147996",12708,0.347104186339314
"ENSG00000148019",14355,0.375548589341693
"ENSG00000148053",20363,0.426705298826303
"ENSG00000148057",1814,0.495038588754135
"ENSG00000148082",9980,0.445591182364729
"ENSG00000148090",2263,0.444984533804684
"ENSG00000148110",4105,0.433130328867235
"ENSG00000148120",10742,0.47188605473841
"ENSG00000148123",3651,0.422076143522323
"ENSG00000148143",12190,0.461607875307629
"ENSG00000148153",4336,0.408671586715867
"ENSG00000148154",4567,0.393474928837311
"ENSG00000148158",11656,0.468857240905971
"ENSG00000148175",3199,0.465770553297906
"ENSG00000148180",11018,0.529678707569432
"ENSG00000148187",11035,0.440779338468509
"ENSG00000148200",7125,0.433263157894737
"ENSG00000148204",6349,0.642148369822019
"ENSG00000148218",4945,0.530839231547017
"ENSG00000148219",8290,0.466224366706876
"ENSG00000148225",4933,0.433407662679911
"ENSG00000148229",2607,0.517836593785961
"ENSG00000148248",3445,0.516981132075472
"ENSG00000148288",4020,0.591293532338308
"ENSG00000148290",1758,0.556313993174061
"ENSG00000148291",999,0.626626626626627
"ENSG00000148296",4414,0.54463072043498
"ENSG00000148297",7235,0.573600552868003
"ENSG00000148300",2654,0.533911077618689
"ENSG00000148303",2238,0.531277926720286
"ENSG00000148308",3592,0.59075723830735
"ENSG00000148331",4622,0.596495023799221
"ENSG00000148334",2655,0.5969868173258
"ENSG00000148335",3029,0.59656652360515
"ENSG00000148337",8690,0.541426927502877
"ENSG00000148339",4936,0.572933549432739
"ENSG00000148341",6814,0.575286175520986
"ENSG00000148343",6302,0.618216439225643
"ENSG00000148344",1891,0.564780539397144
"ENSG00000148346",1596,0.579573934837093
"ENSG00000148356",4365,0.583963344788087
"ENSG00000148357",20363,0.634827874085351
"ENSG00000148358",9139,0.491082175292702
"ENSG00000148362",1363,0.650036683785767
"ENSG00000148384",6512,0.650798525798526
"ENSG00000148396",9975,0.54125313283208
"ENSG00000148399",4925,0.534213197969543
"ENSG00000148400",10639,0.631168342889369
"ENSG00000148408",9904,0.578655088852989
"ENSG00000148411",7216,0.63719512195122
"ENSG00000148426",3663,0.538629538629539
"ENSG00000148429",14202,0.39332488381918
"ENSG00000148444",2903,0.366861867034103
"ENSG00000148450",1979,0.479535118746842
"ENSG00000148459",1913,0.443805541035024
"ENSG00000148468",4182,0.509564801530368
"ENSG00000148481",4081,0.404067630482725
"ENSG00000148483",5515,0.392203082502267
"ENSG00000148484",4126,0.45128453708192
"ENSG00000148488",7063,0.449384114398981
"ENSG00000148498",6513,0.473207431291264
"ENSG00000148516",8650,0.413063583815029
"ENSG00000148541",6752,0.401510663507109
"ENSG00000148572",1901,0.441872698579695
"ENSG00000148600",7729,0.531116573942295
"ENSG00000148606",8887,0.470687521098233
"ENSG00000148634",15847,0.380513661891841
"ENSG00000148660",6780,0.547050147492625
"ENSG00000148672",3780,0.45
"ENSG00000148677",1979,0.394643759474482
"ENSG00000148680",3472,0.487327188940092
"ENSG00000148688",4653,0.389426176660219
"ENSG00000148690",8162,0.374540553785837
"ENSG00000148700",6539,0.39623795687414
"ENSG00000148704",5788,0.561333794056669
"ENSG00000148719",5568,0.517420977011494
"ENSG00000148730",7491,0.447203310639434
"ENSG00000148737",6739,0.468318741653064
"ENSG00000148773",12845,0.441339042428961
"ENSG00000148798",3251,0.509381728698862
"ENSG00000148803",1270,0.678740157480315
"ENSG00000148814",11500,0.511478260869565
"ENSG00000148824",5308,0.602486812358704
"ENSG00000148826",2770,0.664620938628159
"ENSG00000148832",2250,0.627555555555556
"ENSG00000148834",1691,0.525133057362507
"ENSG00000148835",3259,0.459343356857932
"ENSG00000148840",6097,0.561259635886502
"ENSG00000148841",7296,0.519736842105263
"ENSG00000148842",16324,0.47390345503553
"ENSG00000148843",7672,0.526590198123045
"ENSG00000148848",9860,0.437018255578093
"ENSG00000148908",1274,0.521193092621664
"ENSG00000148925",3495,0.398569384835479
"ENSG00000148926",2325,0.589677419354839
"ENSG00000148935",4252,0.424976481655691
"ENSG00000148942",7571,0.383833047153612
"ENSG00000148943",4842,0.421313506815366
"ENSG00000148948",5356,0.367251680358476
"ENSG00000148950",3901,0.384260446039477
"ENSG00000148985",3701,0.562010267495272
"ENSG00000149016",3542,0.466120835686053
"ENSG00000149050",5160,0.382558139534884
"ENSG00000149054",5968,0.416052278820375
"ENSG00000149084",7716,0.392042509072058
"ENSG00000149089",5217,0.455434157561817
"ENSG00000149090",3863,0.464923634480973
"ENSG00000149091",10787,0.636228793918606
"ENSG00000149100",7430,0.385868102288021
"ENSG00000149115",7149,0.575744859420898
"ENSG00000149131",3449,0.533198028414033
"ENSG00000149136",6337,0.510493924569986
"ENSG00000149150",3526,0.547646057855927
"ENSG00000149177",9620,0.460810810810811
"ENSG00000149179",6693,0.500672344240251
"ENSG00000149182",5918,0.559648529908753
"ENSG00000149187",10452,0.457233065442021
"ENSG00000149196",3433,0.37401689484416
"ENSG00000149201",4544,0.441461267605634
"ENSG00000149212",10578,0.390338438268104
"ENSG00000149218",4651,0.453235863255214
"ENSG00000149231",17313,0.346560388147635
"ENSG00000149243",5041,0.56635588176949
"ENSG00000149256",16414,0.483002315096869
"ENSG00000149257",6281,0.565992676325426
"ENSG00000149260",6137,0.572429525826951
"ENSG00000149262",6067,0.409592879512115
"ENSG00000149269",6021,0.477163261916625
"ENSG00000149273",5859,0.444956477214542
"ENSG00000149289",9688,0.369219653179191
"ENSG00000149292",5302,0.49792531120332
"ENSG00000149294",12737,0.477899034309492
"ENSG00000149295",4117,0.565946077240709
"ENSG00000149300",1799,0.524180100055586
"ENSG00000149308",7530,0.443691899070385
"ENSG00000149311",23972,0.401009511096279
"ENSG00000149313",6003,0.354822588705647
"ENSG00000149328",7280,0.563873626373626
"ENSG00000149346",6486,0.431390687634906
"ENSG00000149357",2688,0.507440476190476
"ENSG00000149380",3990,0.436842105263158
"ENSG00000149403",7474,0.525956649719026
"ENSG00000149418",4116,0.612001943634597
"ENSG00000149428",7723,0.550692735983426
"ENSG00000149451",5834,0.593075077134042
"ENSG00000149474",4251,0.484121383203952
"ENSG00000149476",8136,0.556661750245821
"ENSG00000149480",4261,0.542360948134241
"ENSG00000149483",6005,0.468942547876769
"ENSG00000149485",10228,0.527571372702386
"ENSG00000149489",2495,0.649298597194389
"ENSG00000149499",5490,0.6
"ENSG00000149503",4454,0.588010776829816
"ENSG00000149527",10809,0.658155241002868
"ENSG00000149531",761,0.391590013140604
"ENSG00000149532",6036,0.456925115970842
"ENSG00000149541",2407,0.561695056086415
"ENSG00000149547",3491,0.479232311658551
"ENSG00000149548",4823,0.400165871863985
"ENSG00000149554",5098,0.406630051000392
"ENSG00000149557",9324,0.441548691548692
"ENSG00000149564",2920,0.546575342465753
"ENSG00000149571",6595,0.458529188779378
"ENSG00000149573",4740,0.409071729957806
"ENSG00000149575",5353,0.507565850924715
"ENSG00000149577",9058,0.576727754471186
"ENSG00000149582",5529,0.54639175257732
"ENSG00000149591",6550,0.565190839694657
"ENSG00000149596",10658,0.490992681553762
"ENSG00000149599",3791,0.590609337905566
"ENSG00000149600",2584,0.554179566563467
"ENSG00000149609",2399,0.597749062109212
"ENSG00000149633",8068,0.491819533961329
"ENSG00000149634",757,0.5667107001321
"ENSG00000149636",2739,0.464768163563344
"ENSG00000149639",14975,0.545843071786311
"ENSG00000149646",5005,0.493706293706294
"ENSG00000149654",4921,0.567567567567568
"ENSG00000149657",3377,0.55700325732899
"ENSG00000149658",3206,0.524017467248908
"ENSG00000149679",3785,0.613474240422721
"ENSG00000149716",7872,0.530360772357723
"ENSG00000149735",931,0.591836734693878
"ENSG00000149743",2210,0.6
"ENSG00000149761",3721,0.61058855146466
"ENSG00000149781",3066,0.623613829093281
"ENSG00000149782",4964,0.611804995970991
"ENSG00000149792",3080,0.533766233766234
"ENSG00000149798",2164,0.608595194085028
"ENSG00000149806",1548,0.534237726098191
"ENSG00000149809",3432,0.625874125874126
"ENSG00000149823",4880,0.626024590163934
"ENSG00000149922",3137,0.620656678355116
"ENSG00000149923",2733,0.594218807171606
"ENSG00000149925",5579,0.546513712134791
"ENSG00000149926",4920,0.494918699186992
"ENSG00000149927",6368,0.536903266331658
"ENSG00000149929",3560,0.573033707865169
"ENSG00000149930",8831,0.572415354999434
"ENSG00000149932",2377,0.502734539335297
"ENSG00000149948",15403,0.399987015516458
"ENSG00000149970",31865,0.360426800564883
"ENSG00000149972",9107,0.385857033051499
"ENSG00000150048",3169,0.415904070684759
"ENSG00000150051",4107,0.538592646700755
"ENSG00000150054",6167,0.387384465704557
"ENSG00000150093",6012,0.417332002661344
"ENSG00000150275",15423,0.349153861116514
"ENSG00000150281",1664,0.629206730769231
"ENSG00000150316",2734,0.441111923920995
"ENSG00000150347",8760,0.440639269406393
"ENSG00000150394",13529,0.406903688373124
"ENSG00000150401",4345,0.533486766398159
"ENSG00000150403",10381,0.473461130912244
"ENSG00000150433",5424,0.412241887905605
"ENSG00000150455",3591,0.515176830966305
"ENSG00000150456",1342,0.474664679582712
"ENSG00000150457",5613,0.554783538214858
"ENSG00000150459",3396,0.416077738515901
"ENSG00000150471",13991,0.382102780358802
"ENSG00000150477",11137,0.440872766454162
"ENSG00000150510",6700,0.487611940298507
"ENSG00000150527",10539,0.396906727393491
"ENSG00000150540",4756,0.373423044575273
"ENSG00000150551",3979,0.59060065343051
"ENSG00000150556",3539,0.463972873693134
"ENSG00000150593",4547,0.382449967011216
"ENSG00000150594",3879,0.597061098221191
"ENSG00000150625",7040,0.403125
"ENSG00000150627",7808,0.374231557377049
"ENSG00000150630",2615,0.438623326959847
"ENSG00000150636",5805,0.379500430663221
"ENSG00000150667",3463,0.410915391279238
"ENSG00000150672",16709,0.365192411275361
"ENSG00000150687",11444,0.427472911569381
"ENSG00000150712",5523,0.478544269418794
"ENSG00000150722",4887,0.372007366482505
"ENSG00000150753",5638,0.439517559418233
"ENSG00000150756",3285,0.457838660578387
"ENSG00000150760",8142,0.468189633996561
"ENSG00000150764",8438,0.454373074188196
"ENSG00000150768",4251,0.401552575864502
"ENSG00000150773",2474,0.382780921584479
"ENSG00000150776",5755,0.421372719374457
"ENSG00000150779",1166,0.495711835334477
"ENSG00000150782",2605,0.375047984644914
"ENSG00000150787",3128,0.391624040920716
"ENSG00000150867",5106,0.464159811985899
"ENSG00000150873",7902,0.490635282207036
"ENSG00000150893",16275,0.446328725038402
"ENSG00000150907",5957,0.520564042303173
"ENSG00000150938",7270,0.468363136176066
"ENSG00000150961",9920,0.414516129032258
"ENSG00000150967",13291,0.499209991723723
"ENSG00000150977",6141,0.49063670411985
"ENSG00000150990",6627,0.525275388561944
"ENSG00000150991",3898,0.496921498204207
"ENSG00000150995",32454,0.438466752942626
"ENSG00000151006",5501,0.593346664242865
"ENSG00000151012",9645,0.37376879212027
"ENSG00000151014",2512,0.526273885350318
"ENSG00000151023",4076,0.444553483807655
"ENSG00000151025",7989,0.455000625860558
"ENSG00000151062",7463,0.519228192415919
"ENSG00000151065",4610,0.3941431670282
"ENSG00000151067",19681,0.520857679995935
"ENSG00000151090",10968,0.437089715536105
"ENSG00000151092",8273,0.391756315725855
"ENSG00000151093",2476,0.477786752827141
"ENSG00000151116",5515,0.442429737080689
"ENSG00000151117",4243,0.537119962290832
"ENSG00000151131",25882,0.411096514952477
"ENSG00000151135",4768,0.405620805369128
"ENSG00000151136",7916,0.532971197574533
"ENSG00000151148",12453,0.484622179394523
"ENSG00000151150",25759,0.387320936371754
"ENSG00000151151",6093,0.399310684391925
"ENSG00000151164",3178,0.411894273127753
"ENSG00000151176",5264,0.549962006079027
"ENSG00000151208",10500,0.495904761904762
"ENSG00000151224",3664,0.441593886462882
"ENSG00000151229",10023,0.412650902923276
"ENSG00000151233",7492,0.430058729311265
"ENSG00000151239",3932,0.380213631739573
"ENSG00000151240",8563,0.520728716571295
"ENSG00000151247",14067,0.430582213691619
"ENSG00000151276",11649,0.442870632672332
"ENSG00000151287",2256,0.457890070921986
"ENSG00000151292",5000,0.3734
"ENSG00000151304",3111,0.372227579556413
"ENSG00000151320",19726,0.395417215857244
"ENSG00000151322",9778,0.454387400286357
"ENSG00000151327",8385,0.416219439475253
"ENSG00000151332",3423,0.392638036809816
"ENSG00000151338",20250,0.351506172839506
"ENSG00000151348",11695,0.453783668234288
"ENSG00000151353",8469,0.546581650726178
"ENSG00000151364",1899,0.513954713006846
"ENSG00000151366",2302,0.477845351867941
"ENSG00000151376",3838,0.440072954663887
"ENSG00000151388",9605,0.416553878188444
"ENSG00000151413",7590,0.405138339920949
"ENSG00000151414",5454,0.343784378437844
"ENSG00000151422",13595,0.385141596175064
"ENSG00000151445",3695,0.465493910690122
"ENSG00000151458",8798,0.384291884519209
"ENSG00000151461",5881,0.452474069035878
"ENSG00000151465",2298,0.422976501305483
"ENSG00000151466",8980,0.383073496659243
"ENSG00000151468",3699,0.490673154906732
"ENSG00000151470",7015,0.379330007127584
"ENSG00000151474",14686,0.41958327658995
"ENSG00000151490",20254,0.40550014811889
"ENSG00000151491",8540,0.366042154566745
"ENSG00000151498",7121,0.475775874174975
"ENSG00000151500",2119,0.446436998584238
"ENSG00000151502",6453,0.517898651789865
"ENSG00000151503",10970,0.464995442114859
"ENSG00000151532",8408,0.438867745004757
"ENSG00000151552",3034,0.499011206328279
"ENSG00000151553",6216,0.39494851994852
"ENSG00000151572",4997,0.44666800080048
"ENSG00000151575",8290,0.363329312424608
"ENSG00000151576",8054,0.424012912838341
"ENSG00000151577",3173,0.375984872360542
"ENSG00000151611",8158,0.378891885265997
"ENSG00000151612",19123,0.434293782356325
"ENSG00000151617",4238,0.420009438414346
"ENSG00000151623",6607,0.475253518995005
"ENSG00000151632",6461,0.408141154620028
"ENSG00000151640",3111,0.624879459980714
"ENSG00000151650",2459,0.573403822692151
"ENSG00000151651",4763,0.619147596052908
"ENSG00000151657",6856,0.397462077012835
"ENSG00000151665",4914,0.390720390720391
"ENSG00000151687",5758,0.397186523098298
"ENSG00000151689",3576,0.467281879194631
"ENSG00000151690",6031,0.429945282706019
"ENSG00000151692",6450,0.474883720930233
"ENSG00000151693",7257,0.47912360479537
"ENSG00000151694",10728,0.431767337807606
"ENSG00000151702",8026,0.456765512085721
"ENSG00000151715",2998,0.457638425617078
"ENSG00000151718",10002,0.426014797040592
"ENSG00000151725",3483,0.470284237726098
"ENSG00000151726",6284,0.504774029280713
"ENSG00000151729",4819,0.470637061631044
"ENSG00000151743",3137,0.426522154925088
"ENSG00000151746",12868,0.399362760335716
"ENSG00000151748",5605,0.394826048171276
"ENSG00000151773",5416,0.335487444608567
"ENSG00000151778",1945,0.502827763496144
"ENSG00000151779",8947,0.41164636190902
"ENSG00000151789",13400,0.372910447761194
"ENSG00000151790",5264,0.355813069908815
"ENSG00000151806",4463,0.398162670849205
"ENSG00000151834",11930,0.346940486169321
"ENSG00000151835",15918,0.43516773464003
"ENSG00000151846",3387,0.416592855033953
"ENSG00000151849",5817,0.425992779783394
"ENSG00000151876",3014,0.378898473788985
"ENSG00000151881",3158,0.445851804939835
"ENSG00000151882",4524,0.427718832891247
"ENSG00000151883",10104,0.382323832145685
"ENSG00000151892",9678,0.49845009299442
"ENSG00000151893",12406,0.403030791552475
"ENSG00000151914",47883,0.385105360984065
"ENSG00000151917",5611,0.384245232578863
"ENSG00000151923",7355,0.423657375934738
"ENSG00000151929",2737,0.565217391304348
"ENSG00000151948",3478,0.518401380103508
"ENSG00000151952",7434,0.48197471078827
"ENSG00000151962",4027,0.37968711199404
"ENSG00000151967",7645,0.4324395029431
"ENSG00000152049",4124,0.48278370514064
"ENSG00000152056",5947,0.469480410290903
"ENSG00000152061",16071,0.399228423869081
"ENSG00000152076",4487,0.617116113215957
"ENSG00000152078",7385,0.370886932972241
"ENSG00000152082",1519,0.673469387755102
"ENSG00000152092",9201,0.409520704271275
"ENSG00000152102",5435,0.483900643974241
"ENSG00000152104",18752,0.44731228668942
"ENSG00000152117",3914,0.57843638221768
"ENSG00000152127",8765,0.493325727324586
"ENSG00000152128",6804,0.519547325102881
"ENSG00000152133",4040,0.391584158415842
"ENSG00000152137",2569,0.485013623978202
"ENSG00000152147",4363,0.473985789594316
"ENSG00000152154",2472,0.521844660194175
"ENSG00000152192",4539,0.539986781229346
"ENSG00000152193",3507,0.446535500427716
"ENSG00000152208",10617,0.412734294056702
"ENSG00000152213",3618,0.469043670536208
"ENSG00000152214",2045,0.408312958435208
